epoch,step,test_loss,test_renyi_lb,train_loss_epoch,train_loss_step,train_renyi_lb_epoch,train_renyi_lb_step
0,7,,,-0.1202126070857048,,0.1202126070857048,
1,15,,,-0.13439422845840454,,0.13439422845840454,
2,23,,,-0.14878396689891815,,0.14878396689891815,
3,31,,,-0.1639738380908966,,0.1639738380908966,
4,39,,,-0.18039868772029877,,0.18039868772029877,
5,47,,,-0.19763822853565216,,0.19763822853565216,
6,49,,,,-0.20510870218276978,,0.20510870218276978
6,55,,,-0.21519485116004944,,0.21519485116004944,
7,63,,,-0.23241981863975525,,0.23241981863975525,
8,71,,,-0.2492731511592865,,0.2492731511592865,
9,79,,,-0.2656807005405426,,0.2656807005405426,
10,87,,,-0.2817852795124054,,0.2817852795124054,
11,95,,,-0.2976313531398773,,0.2976313531398773,
12,99,,,,-0.3176591992378235,,0.3176591992378235
12,103,,,-0.31347042322158813,,0.31347042322158813,
13,111,,,-0.32948049902915955,,0.32948049902915955,
14,119,,,-0.3457321524620056,,0.3457321524620056,
15,127,,,-0.36254429817199707,,0.36254429817199707,
16,135,,,-0.3794407248497009,,0.3794407248497009,
17,143,,,-0.39555931091308594,,0.39555931091308594,
18,149,,,,-0.4045722484588623,,0.4045722484588623
18,151,,,-0.41131651401519775,,0.41131651401519775,
19,159,,,-0.42682260274887085,,0.42682260274887085,
20,167,,,-0.44231274724006653,,0.44231274724006653,
21,175,,,-0.4583338499069214,,0.4583338499069214,
22,183,,,-0.4750242233276367,,0.4750242233276367,
23,191,,,-0.4918580949306488,,0.4918580949306488,
24,199,,,,-0.5192948579788208,,0.5192948579788208
24,199,,,-0.5068686008453369,,0.5068686008453369,
25,207,,,-0.5214024186134338,,0.5214024186134338,
26,215,,,-0.5362080335617065,,0.5362080335617065,
27,223,,,-0.5507879257202148,,0.5507879257202148,
28,231,,,-0.5659306645393372,,0.5659306645393372,
29,239,,,-0.58078533411026,,0.58078533411026,
30,247,,,-0.5955235958099365,,0.5955235958099365,
31,249,,,,-0.6525174379348755,,0.6525174379348755
31,255,,,-0.6102057695388794,,0.6102057695388794,
32,263,,,-0.6262775659561157,,0.6262775659561157,
33,271,,,-0.6415753960609436,,0.6415753960609436,
34,279,,,-0.6571894288063049,,0.6571894288063049,
35,287,,,-0.672650158405304,,0.672650158405304,
36,295,,,-0.6914279460906982,,0.6914279460906982,
37,299,,,,-0.6543450355529785,,0.6543450355529785
37,303,,,-0.706355631351471,,0.706355631351471,
38,311,,,-0.7215399146080017,,0.7215399146080017,
39,319,,,-0.739138662815094,,0.739138662815094,
40,327,,,-0.7563790082931519,,0.7563790082931519,
41,335,,,-0.7721530795097351,,0.7721530795097351,
42,343,,,-0.7928938269615173,,0.7928938269615173,
43,349,,,,-0.7626492977142334,,0.7626492977142334
43,351,,,-0.8098224997520447,,0.8098224997520447,
44,359,,,-0.8218943476676941,,0.8218943476676941,
45,367,,,-0.8404704928398132,,0.8404704928398132,
46,375,,,-0.8585939407348633,,0.8585939407348633,
47,383,,,-0.8754746317863464,,0.8754746317863464,
48,391,,,-0.8934351801872253,,0.8934351801872253,
49,399,,,,-0.8703126907348633,,0.8703126907348633
49,399,,,-0.9088898301124573,,0.9088898301124573,
50,407,,,-0.9248661994934082,,0.9248661994934082,
51,415,,,-0.9407703280448914,,0.9407703280448914,
52,423,,,-0.9593418836593628,,0.9593418836593628,
53,431,,,-0.9719682335853577,,0.9719682335853577,
54,439,,,-0.9920644760131836,,0.9920644760131836,
55,447,,,-1.0117013454437256,,1.0117013454437256,
56,449,,,,-1.0596072673797607,,1.0596072673797607
56,455,,,-1.0194518566131592,,1.0194518566131592,
57,463,,,-1.0353851318359375,,1.0353851318359375,
58,471,,,-1.0453637838363647,,1.0453637838363647,
59,479,,,-1.0602697134017944,,1.0602697134017944,
60,487,,,-1.0796453952789307,,1.0796453952789307,
61,495,,,-1.0953376293182373,,1.0953376293182373,
62,499,,,,-1.0992615222930908,,1.0992615222930908
62,503,,,-1.1018496751785278,,1.1018496751785278,
63,511,,,-1.111608624458313,,1.111608624458313,
64,519,,,-1.1372435092926025,,1.1372435092926025,
65,527,,,-1.1521611213684082,,1.1521611213684082,
66,535,,,-1.1798673868179321,,1.1798673868179321,
67,543,,,-1.188832402229309,,1.188832402229309,
68,549,,,,-1.1181678771972656,,1.1181678771972656
68,551,,,-1.203446626663208,,1.203446626663208,
69,559,,,-1.2034176588058472,,1.2034176588058472,
70,567,,,-1.229622483253479,,1.229622483253479,
71,575,,,-1.2414222955703735,,1.2414222955703735,
72,583,,,-1.2635085582733154,,1.2635085582733154,
73,591,,,-1.287597417831421,,1.287597417831421,
74,599,,,,-1.2359647750854492,,1.2359647750854492
74,599,,,-1.305192470550537,,1.305192470550537,
75,607,,,-1.2968804836273193,,1.2968804836273193,
76,615,,,-1.3028898239135742,,1.3028898239135742,
77,623,,,-1.2991448640823364,,1.2991448640823364,
78,631,,,-1.3226397037506104,,1.3226397037506104,
79,639,,,-1.3577251434326172,,1.3577251434326172,
80,647,,,-1.3614728450775146,,1.3614728450775146,
81,649,,,,-1.3898930549621582,,1.3898930549621582
81,655,,,-1.3777155876159668,,1.3777155876159668,
82,663,,,-1.4146933555603027,,1.4146933555603027,
83,671,,,-1.3932892084121704,,1.3932892084121704,
84,679,,,-1.422276258468628,,1.422276258468628,
85,687,,,-1.4373478889465332,,1.4373478889465332,
86,695,,,-1.4470434188842773,,1.4470434188842773,
87,699,,,,-1.3413662910461426,,1.3413662910461426
87,703,,,-1.4577596187591553,,1.4577596187591553,
88,711,,,-1.452399730682373,,1.452399730682373,
89,719,,,-1.4746501445770264,,1.4746501445770264,
90,727,,,-1.4571633338928223,,1.4571633338928223,
91,735,,,-1.4994076490402222,,1.4994076490402222,
92,743,,,-1.5023304224014282,,1.5023304224014282,
93,749,,,,-1.7346720695495605,,1.7346720695495605
93,751,,,-1.5417685508728027,,1.5417685508728027,
94,759,,,-1.5426181554794312,,1.5426181554794312,
